incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,perp_age_group,perp_sex,vic_age_group,vic_sex
61745481,05/13/2009,16:55:00,BRONX,,46,18-24,M,25-44,M
61745480,05/13/2009,22:40:00,BRONX,,42,UNKNOWN,M,18-24,M
61671350,05/12/2009,20:40:00,BRONX,,45,<18,M,25-44,M
61640134,05/11/2009,17:49:00,BRONX,,44,UNKNOWN,M,25-44,M
61640135,05/11/2009,19:42:00,BRONX,,44,UNKNOWN,M,45-64,F
61640136,05/11/2009,23:30:00,QUEENS,,105,25-44,M,65+,M
61593635,05/10/2009,20:05:00,BROOKLYN,,77,UNKNOWN,U,<18,M
61593632,05/10/2009,12:30:00,MANHATTAN,,26,25-44,M,25-44,M
61593633,05/10/2009,15:20:00,BRONX,,49,<18,M,25-44,M
61593630,05/10/2009,01:03:00,BRONX,,46,18-24,M,25-44,M
61593633,05/10/2009,15:20:00,BRONX,,49,<18,M,45-64,F
61593632,05/10/2009,12:30:00,MANHATTAN,,26,18-24,M,25-44,M
61593638,05/10/2009,23:13:00,BROOKLYN,,73,UNKNOWN,U,<18,M
61593637,05/10/2009,21:37:00,BROOKLYN,,79,25-44,M,18-24,M
61593636,05/10/2009,22:00:00,MANHATTAN,,33,UNKNOWN,M,18-24,M
61593629,05/10/2009,00:18:00,BRONX,,46,UNKNOWN,M,18-24,M
61593631,05/10/2009,04:05:00,BROOKLYN,,69,18-24,M,18-24,M
61593629,05/10/2009,00:18:00,BRONX,,46,UNKNOWN,M,18-24,F
61593631,05/10/2009,04:05:00,BROOKLYN,,69,18-24,M,18-24,M
61593634,05/10/2009,19:00:00,BROOKLYN,,67,25-44,M,18-24,M
61575508,05/09/2009,02:23:00,BROOKLYN,,71,25-44,M,45-64,M
61575509,05/09/2009,22:43:00,BRONX,,52,UNKNOWN,U,25-44,M
61547633,05/08/2009,22:17:00,BROOKLYN,,75,18-24,M,<18,M
61547632,05/08/2009,16:30:00,BRONX,,43,UNKNOWN,U,18-24,M
61547631,05/08/2009,10:24:00,QUEENS,,105,25-44,M,18-24,M
61547631,05/08/2009,10:24:00,QUEENS,,105,25-44,M,25-44,M
61547633,05/08/2009,22:17:00,BROOKLYN,,75,18-24,M,18-24,M
61618854,05/08/2009,22:30:00,BROOKLYN,,79,UNKNOWN,U,<18,M
61547631,05/08/2009,10:24:00,QUEENS,,105,25-44,M,25-44,M
61547631,05/08/2009,10:24:00,QUEENS,,105,25-44,M,18-24,M
61459877,05/06/2009,22:20:00,BROOKLYN,,71,18-24,M,18-24,M
61459877,05/06/2009,22:20:00,BROOKLYN,,71,UNKNOWN,M,18-24,M
61459876,05/05/2009,23:35:00,BROOKLYN,,81,18-24,M,18-24,M
61400091,05/04/2009,01:22:00,QUEENS,,101,25-44,M,25-44,M
61373838,05/03/2009,02:59:00,BROOKLYN,,79,UNKNOWN,M,<18,M
61373836,05/03/2009,01:55:00,BROOKLYN,,67,UNKNOWN,M,25-44,M
61373838,05/03/2009,02:59:00,BROOKLYN,,79,25-44,M,<18,M
61373839,05/03/2009,05:27:00,MANHATTAN,,32,UNKNOWN,U,<18,M
61373837,05/03/2009,00:43:00,BRONX,,40,,,25-44,M
61351690,05/02/2009,21:16:00,BROOKLYN,,62,UNKNOWN,M,18-24,M
61373840,05/02/2009,23:50:00,BROOKLYN,,73,18-24,M,<18,M
61351691,05/02/2009,22:45:00,BROOKLYN,,69,UNKNOWN,M,18-24,M
61351687,05/02/2009,15:45:00,BROOKLYN,,79,25-44,M,25-44,M
61351689,05/02/2009,18:56:00,MANHATTAN,,32,UNKNOWN,U,45-64,M
61351687,05/02/2009,15:45:00,BROOKLYN,,79,UNKNOWN,U,25-44,M
61373840,05/02/2009,23:50:00,BROOKLYN,,73,18-24,M,18-24,F
61400097,05/02/2009,04:50:00,BROOKLYN,,71,UNKNOWN,U,18-24,M
61400097,05/02/2009,04:50:00,BROOKLYN,,71,UNKNOWN,U,25-44,M
61400096,05/02/2009,05:30:00,MANHATTAN,,34,25-44,M,25-44,F
61351690,05/02/2009,21:16:00,BROOKLYN,,62,25-44,M,18-24,M
61351692,05/02/2009,23:25:00,BROOKLYN,,75,18-24,M,25-44,M
61351689,05/02/2009,18:56:00,MANHATTAN,,32,UNKNOWN,U,18-24,M
61400092,05/01/2009,22:38:00,STATEN ISLAND,,120,18-24,M,25-44,M
61325374,05/01/2009,15:00:00,BRONX,,48,UNKNOWN,U,25-44,M
61400095,05/01/2009,00:33:00,BROOKLYN,,90,18-24,M,18-24,M
61325373,05/01/2009,01:15:00,QUEENS,,100,25-44,M,25-44,M
61294116,04/30/2009,09:30:00,BRONX,,42,25-44,M,18-24,M
61294116,04/30/2009,09:30:00,BRONX,,42,18-24,M,18-24,M
61294115,04/29/2009,21:56:00,BROOKLYN,,72,25-44,M,25-44,M
61259176,04/29/2009,00:03:00,MANHATTAN,,25,18-24,M,18-24,M
61294115,04/29/2009,21:56:00,BROOKLYN,,72,18-24,M,25-44,M
61259178,04/29/2009,22:01:00,BRONX,,42,45-64,M,25-44,M
61259177,04/28/2009,22:15:00,BRONX,,41,UNKNOWN,U,25-44,M
61223906,04/28/2009,19:31:00,QUEENS,,103,UNKNOWN,U,25-44,M
61223902,04/27/2009,21:25:00,BROOKLYN,,81,<18,M,18-24,M
61193109,04/27/2009,16:50:00,BROOKLYN,,75,<18,M,25-44,M
61223904,04/27/2009,21:00:00,MANHATTAN,,25,UNKNOWN,U,<18,F
61170262,04/27/2009,04:44:00,QUEENS,,113,18-24,M,18-24,M
61223903,04/27/2009,02:30:00,QUEENS,,105,UNKNOWN,M,18-24,M
61223904,04/27/2009,21:00:00,MANHATTAN,,25,UNKNOWN,U,18-24,M
61193111,04/27/2009,20:43:00,BRONX,,40,25-44,M,25-44,M
61193110,04/27/2009,20:32:00,BROOKLYN,,83,UNKNOWN,M,18-24,M
61170259,04/27/2009,01:05:00,BROOKLYN,,67,25-44,M,25-44,M
61170262,04/27/2009,04:44:00,QUEENS,,113,18-24,M,18-24,M
61144232,04/26/2009,07:30:00,BRONX,,43,UNKNOWN,M,<18,M
61144239,04/26/2009,21:48:00,BROOKLYN,,73,UNKNOWN,U,18-24,M
61144233,04/26/2009,02:53:00,BROOKLYN,,73,,,18-24,M
61144231,04/26/2009,03:06:00,BRONX,,52,UNKNOWN,M,18-24,M
61144230,04/26/2009,01:36:00,BRONX,,44,18-24,M,18-24,M
61144238,04/26/2009,18:37:00,BROOKLYN,,79,18-24,M,45-64,F
61144232,04/26/2009,07:30:00,BRONX,,43,UNKNOWN,M,18-24,M
61170268,04/26/2009,01:17:00,MANHATTAN,,28,,,25-44,M
61170268,04/26/2009,01:17:00,MANHATTAN,,28,,,<18,M
61144237,04/26/2009,17:18:00,BRONX,,46,UNKNOWN,U,<18,M
61170264,04/26/2009,23:41:00,BROOKLYN,,79,UNKNOWN,U,25-44,M
61170266,04/26/2009,00:20:00,BROOKLYN,,77,UNKNOWN,U,18-24,M
61144240,04/26/2009,21:09:00,BRONX,,43,45-64,M,45-64,F
61170267,04/26/2009,00:18:00,QUEENS,,113,,,<18,M
61144234,04/26/2009,04:50:00,BRONX,,47,25-44,M,25-44,M
61144235,04/26/2009,05:00:00,BROOKLYN,,84,25-44,M,25-44,M
61170268,04/26/2009,01:17:00,MANHATTAN,,28,,,<18,M
61170268,04/26/2009,01:17:00,MANHATTAN,,28,,,25-44,M
61144228,04/26/2009,00:50:00,MANHATTAN,,23,,,18-24,M
61144236,04/26/2009,00:55:00,BRONX,,49,UNKNOWN,U,25-44,M
61144232,04/26/2009,07:30:00,BRONX,,43,UNKNOWN,M,18-24,M
61170270,04/25/2009,01:00:00,BRONX,,42,<18,M,18-24,M
61170261,04/25/2009,01:20:00,BROOKLYN,,76,18-24,M,<18,M
61144229,04/25/2009,23:08:00,BROOKLYN,,73,UNKNOWN,U,18-24,M
61122095,04/25/2009,03:40:00,BROOKLYN,,60,UNKNOWN,M,25-44,M
61122096,04/25/2009,15:02:00,BROOKLYN,,84,UNKNOWN,U,25-44,M
61170269,04/25/2009,05:00:00,MANHATTAN,,34,UNKNOWN,M,18-24,M
61170265,04/25/2009,23:40:00,BRONX,,43,25-44,M,25-44,M
61098689,04/24/2009,23:36:00,BROOKLYN,,77,18-24,M,25-44,M
61170260,04/24/2009,23:30:00,BROOKLYN,,75,,,25-44,M
61098686,04/24/2009,00:19:00,MANHATTAN,,32,,,25-44,M
61122094,04/24/2009,23:44:00,BRONX,,45,18-24,M,25-44,M
61033829,04/23/2009,02:00:00,QUEENS,,113,UNKNOWN,M,25-44,M
61098688,04/23/2009,21:21:00,BROOKLYN,,73,25-44,M,25-44,M
61098685,04/23/2009,19:39:00,QUEENS,,100,18-24,M,25-44,F
61098681,04/23/2009,20:31:00,BRONX,,46,25-44,M,25-44,M
61033752,04/22/2009,21:15:00,MANHATTAN,,23,25-44,M,25-44,M
61033828,04/21/2009,16:37:00,BROOKLYN,,81,,,<18,M
61000873,04/21/2009,21:27:00,BROOKLYN,,81,18-24,M,18-24,M
61000872,04/21/2009,17:26:00,BROOKLYN,,73,<18,M,25-44,M
60971397,04/20/2009,20:02:00,QUEENS,,101,UNKNOWN,U,<18,M
61000869,04/20/2009,22:00:00,BROOKLYN,,70,18-24,M,18-24,M
61000870,04/20/2009,20:00:00,QUEENS,,115,25-44,M,25-44,F
60954928,04/20/2009,01:04:00,BROOKLYN,,75,UNKNOWN,M,18-24,M
61000871,04/20/2009,20:30:00,MANHATTAN,,34,UNKNOWN,M,25-44,M
61000871,04/20/2009,20:30:00,MANHATTAN,,34,25-44,M,25-44,M
60924266,04/19/2009,22:00:00,BROOKLYN,,67,25-44,M,25-44,M
60924262,04/19/2009,01:49:00,BRONX,,42,UNKNOWN,M,18-24,M
60924261,04/19/2009,01:00:00,BRONX,,40,UNKNOWN,U,<18,M
60924267,04/19/2009,23:30:00,QUEENS,,101,UNKNOWN,U,<18,M
60924263,04/19/2009,05:30:00,QUEENS,,113,UNKNOWN,U,25-44,M
60954937,04/18/2009,01:10:00,BRONX,,44,<18,M,<18,F
60954936,04/18/2009,21:40:00,BRONX,,43,18-24,M,25-44,M
60954930,04/18/2009,03:37:00,BRONX,,40,18-24,M,25-44,M
60954936,04/18/2009,21:40:00,BRONX,,43,25-44,M,25-44,M
60924265,04/18/2009,21:40:00,BROOKLYN,,71,25-44,M,<18,M
60954939,04/17/2009,22:40:00,BROOKLYN,,77,UNKNOWN,U,18-24,M
60954935,04/17/2009,21:04:00,BROOKLYN,,79,UNKNOWN,U,25-44,M
60865919,04/17/2009,15:27:00,BRONX,,43,25-44,M,45-64,M
60954929,04/17/2009,13:15:00,BROOKLYN,,77,,,18-24,M
60954938,04/17/2009,22:30:00,BRONX,,40,UNKNOWN,U,<18,M
60865917,04/17/2009,03:19:00,QUEENS,,114,18-24,F,25-44,F
60828827,04/16/2009,17:30:00,BRONX,,40,UNKNOWN,U,18-24,M
60828826,04/16/2009,12:20:00,BRONX,,44,18-24,M,18-24,M
60828825,04/16/2009,20:00:00,BROOKLYN,,71,18-24,M,25-44,M
60865916,04/16/2009,00:25:00,BROOKLYN,,73,,,18-24,M
60828824,04/15/2009,21:03:00,BROOKLYN,,79,25-44,M,25-44,M
60789951,04/15/2009,22:05:00,QUEENS,,114,25-44,M,25-44,M
60789950,04/14/2009,16:12:00,BROOKLYN,,63,18-24,M,18-24,M
60562017,04/13/2009,06:50:00,BROOKLYN,,69,UNKNOWN,U,25-44,M
60730801,04/13/2009,23:40:00,QUEENS,,114,<18,M,18-24,M
60730801,04/13/2009,23:40:00,QUEENS,,114,18-24,M,18-24,M
60509645,04/12/2009,03:57:00,BROOKLYN,,71,UNKNOWN,U,18-24,M
60509647,04/12/2009,04:50:00,STATEN ISLAND,,120,18-24,M,25-44,M
60542049,04/12/2009,21:20:00,MANHATTAN,,32,UNKNOWN,M,45-64,M
60481424,04/11/2009,01:30:00,MANHATTAN,,26,UNKNOWN,M,18-24,M
60509643,04/11/2009,04:40:00,QUEENS,,113,25-44,M,45-64,M
60509644,04/11/2009,05:16:00,BRONX,,40,UNKNOWN,M,25-44,M
60509646,04/11/2009,21:33:00,BROOKLYN,,71,<18,M,25-44,M
60481423,04/10/2009,01:45:00,BRONX,,42,18-24,M,18-24,M
60562016,04/10/2009,21:40:00,QUEENS,,113,UNKNOWN,M,18-24,M
60442308,04/09/2009,00:53:00,QUEENS,,110,,,18-24,M
60442310,04/09/2009,15:44:00,BROOKLYN,,70,25-44,M,25-44,M
60405702,04/08/2009,14:25:00,BROOKLYN,,66,25-44,M,18-24,M
60442309,04/08/2009,21:33:00,BROOKLYN,,79,UNKNOWN,U,18-24,M
60405702,04/08/2009,14:25:00,BROOKLYN,,66,25-44,M,18-24,M
60405702,04/08/2009,14:25:00,BROOKLYN,,66,25-44,M,25-44,M
60405702,04/08/2009,14:25:00,BROOKLYN,,66,25-44,M,25-44,M
